img_name,season
../fashiondata_tng/photos/216/2164911474-brown-landmark-boots-black-summersault-tights-black-forever-21-pants_400.jpg,summer
../fashiondata_tng/photos/674/6746786897-beige-sm-department-store-blouse-black-cotton-on-skirt-black-summersault-sho_400.jpg,summer
../fashiondata_tng/photos/674/6740474410-winter-sweater-pleated-shorts_400.jpg,winter
../fashiondata_tng/photos/674/6740056408-yellow-blouse-choiescom-blouse-navy-summer-sheinside-skirt_400.jpg,summer
../fashiondata_tng/photos/674/6746218707-topshop-top-river-island-pants-autumn-ripple-necklace_400.jpg,autumn
../fashiondata_tng/photos/235/2356949885-black-call-it-spring-boots-pink-winners-dress-black-stitches-top_400.jpg,spring
../fashiondata_tng/photos/235/2355778402-crimson-combat-dont-know-boots-teal-floral-springfield-dress_400.jpg,spring
../fashiondata_tng/photos/235/2353437586-black-fall-h-m-pants-black-thrifted-boots-black-leather-fall-h-m-jacket_400.jpg,autumn
../fashiondata_tng/photos/235/2353469763-blazer-h-m-dress-spring-shorts_400.jpg,spring
../fashiondata_tng/photos/909/9095958015-black-studded-call-it-spring-boots-beige-skinny-jeans-bershka-jeans_400.jpg,spring
../fashiondata_tng/photos/909/9098909617-black-mary-jane-vintage-shoes-turquoise-blue-summer-vintage-dress_400.jpg,summer
../fashiondata_tng/photos/909/9094324777-sequins-clutch-winter-lennon-bag-white-shorts-white-t-shirt_400.jpg,winter
../fashiondata_tng/photos/909/9096217709-red-springfield-vest-orange-vintage-ubrique-purse-brown-primark-shoes_400.jpg,spring
../fashiondata_tng/photos/400/4009358352-blue-the-vintage-shop-dress-red-call-it-spring-bag_400.jpg,spring
../fashiondata_tng/photos/400/4001419413-navy-thrifted-shoes-burnt-orange-autumn-overlook-modcloth-dress-heather-gray_400.jpg,autumn
../fashiondata_tng/photos/400/4000757281-beige-spring-purse-ivory-kora-rae-shorts-sky-blue-kora-rae-top_400.jpg,spring
../fashiondata_tng/photos/743/7437645796-autumn-ripple-necklace-h-m-shorts-thepoplook-top-topshop-heels_400.jpg,autumn
../fashiondata_tng/photos/743/7432995545-deep-purple-waterfall-wool-self-made-jacket_400.jpg,autumn
../fashiondata_tng/photos/743/7434658616-blue-what-a-lovely-summer-shirt_400.jpg,summer
../fashiondata_tng/photos/590/5904913828-call-it-spring-boots-bebe-jacket-call-it-spring-purse-forever-21-shorts_400.jpg,spring
../fashiondata_tng/photos/590/5903288842-leather-costume-national-jacket-h-m-scarf-jj-winters-bag-theory-pants-gi_400.jpg,winter
../fashiondata_tng/photos/174/1740909617-mango-jeans-mango-bag-springfield-blouse_400.jpg,spring
../fashiondata_tng/photos/174/1747181302-black-lace-up-booties-spring-boots-deep-purple-poka-dot-jumper-h-m-dress-nav_400.jpg,spring
../fashiondata_tng/photos/553/5530328395-pink-heels-shoes-hot-pink-assymetrical-summersault-top-purple-eight-one-skir_400.jpg,summer
../fashiondata_tng/photos/553/5536489579-red-zara-jeans-sky-blue-springfiel-shirt-silver-mango-shirt_400.jpg,spring
../fashiondata_tng/photos/553/5534516297-blue-visor-springfield-hat-h-m-bag-heather-gray-mango-pants_400.jpg,spring
../fashiondata_tng/photos/553/5533086369-blue-dynamite-pants-black-my-spring-heels-heather-gray-dynamite-blouse_400.jpg,spring
../fashiondata_tng/photos/553/5530261759-navy-rich-royal-jeans-black-zara-blazer-heather-gray-springfield-shirt_400.jpg,spring
../fashiondata_tng/photos/752/7527902586-h-m-dress-call-it-spring-purse-nine-west-sandals_400.jpg,spring
../fashiondata_tng/photos/752/7521251311-cream-anthropologie-sweater-ruby-red-spring-step-boots_400.jpg,spring
../fashiondata_tng/photos/616/6166692672-red-springfield-pants-black-zara-vest-black-amisu-t-shirt-black-parfois-bo_400.jpg,spring
../fashiondata_tng/photos/616/6160671135-black-primark-shirt-coral-waterfall-forever21-blazer-black-jimmy-choo-bag_400.jpg,autumn
../fashiondata_tng/photos/616/6160484254-h-m-pants-ralph-lauren-bag-katie-clothing-blouse-spring-wedges-h-m-belt_400.jpg,spring
../fashiondata_tng/photos/616/6161347364-springfield-jeans-zara-sweater_400.jpg,spring
../fashiondata_tng/photos/616/6169785878-black-heels-vince-camuto-boots-black-fall-fashion-forever-21-dress_400.jpg,autumn
../fashiondata_tng/photos/975/9757240523-forever-21-shoes-forever-21-denim-shirt-call-it-spring-purse-h-m-shorts_400.jpg,spring
../fashiondata_tng/photos/975/9758779842-black-spring-blouse-mood-closet-top-black-pleated-summer-mood-closet-skirt_400.jpg,spring
../fashiondata_tng/photos/975/9754052756-bronze-h-m-trend-blazer-navy-backpack-springfield-bag-brick-red-h-m-pants_400.jpg,spring
../fashiondata_tng/photos/975/9756244753-gray-dr-martens-boots-army-green-human-jacket-black-springfield-shirt_400.jpg,spring
../fashiondata_tng/photos/548/5484218856-navy-polka-dot-sm-gtw-dress-black-suede-call-it-spring-heels_400.jpg,spring
../fashiondata_tng/photos/227/2272679134-mango-jeans-forever-21-top-h-m-cardigan-spring-pumps_400.jpg,spring
../fashiondata_tng/photos/227/2272280416-thrifted-blouse-thrifted-vest-summer-shoes-charles-keith-purse-diy-and_400.jpg,summer
../fashiondata_tng/photos/791/7919812789-tan-primark-boots-periwinkle-waterfall-dress_400.jpg,autumn
../fashiondata_tng/photos/791/7912551199-black-romwe-dress-yellow-call-it-spring-bag-yellow-extreme-finds-necklace_400.jpg,spring
../fashiondata_tng/photos/791/7910868805-summersault-top-zara-shorts-topshop-belt-topshop-shoes-mango-accessories_400.jpg,summer
../fashiondata_tng/photos/791/7919011184-trask-bag-bdg-shorts-call-it-spring-wedges-luluscom-top_400.jpg,spring
../fashiondata_tng/photos/791/7915370857-h-m-blouse-h-m-jacket-american-apparel-skirt-spring-shoes_400.jpg,spring
../fashiondata_tng/photos/791/7911727917-maurices-blazer-forever-21-bag-forever-21-top-spring-shoes-sandals_400.jpg,spring
../fashiondata_tng/photos/484/4844739810-light-blue-gap-jeans-black-spring-wayfarer-ray-ban-sunglasses_400.jpg,spring
../fashiondata_tng/photos/484/4842222953-black-spring-boots-white-romwe-dress-light-pink-lulus-cardigan_400.jpg,spring
../fashiondata_tng/photos/320/3208072762-dark-gray-hat-sky-blue-summer-sweater-beige-diana-heels_400.jpg,summer
../fashiondata_tng/photos/320/3201608257-bubble-gum-collar-xhilaration-dress-tawny-clutch-call-it-spring-bag_400.jpg,spring
../fashiondata_tng/photos/320/3207930044-navy-suede-spring-boots-silver-faux-leather-suzy-shier-jacket-lime-green-gap_400.jpg,spring
../fashiondata_tng/photos/320/3207550539-summer-hat-checkered-buffalo-top-beige-diy-pants_400.jpg,summer
../fashiondata_tng/photos/721/7213412784-turquoise-blue-summer-dress-cococabana-dress-black-aviator-ray-ban-sunglasses_400.jpg,summer
../fashiondata_tng/photos/721/7219650689-call-it-spring-boots-forever-21-dress-forever-21-jacket-chanel-purse_400.jpg,spring
../fashiondata_tng/photos/721/7210990771-blue-summer-charlotte-russe-dress-black-floral-c-label-wedges_400.jpg,summer
../fashiondata_tng/photos/721/7210507637-ruby-red-spring-step-boots-black-harley-davidson-jacket_400.jpg,spring
../fashiondata_tng/photos/384/3848537058-dark-gray-springfield-dress_400.jpg,spring
../fashiondata_tng/photos/368/3688359340-black-call-it-spring-boots-yellow-ebay-bag-charcoal-gray-ebay-skirt_400.jpg,spring
../fashiondata_tng/photos/368/3682389913-pink-topshop-dress-blue-spring-shoes-pink-h-m-scarf-gray-shirt_400.jpg,spring
../fashiondata_tng/photos/368/3680007591-red-jcpenney-top-ruby-red-spring-step-boots_400.jpg,spring
../fashiondata_tng/photos/368/3685176057-sky-blue-printed-mother-denim-jeans-ivory-winter-kate-jacket_400.jpg,winter
../fashiondata_tng/photos/368/3684954934-walmart-shirt-jcpenney-bag-jcpenney-shorts-call-it-spring-heels_400.jpg,spring
../fashiondata_tng/photos/368/3685515968-black-summersault-bag-heather-gray-no-brand-sweatshirt-black-skinny-giordano_400.jpg,summer
../fashiondata_tng/photos/368/3684676369-bimba-y-lola-boots-bimba-y-lola-bag-mango-pants-springfield-t-shirt_400.jpg,spring
../fashiondata_tng/photos/368/3684157362-shoes-spring-shoes-black-dress-h-m-dress-navy-demin-gap-jacket_400.jpg,spring
../fashiondata_tng/photos/368/3688358183-su-estilo-t-shirt-autumn-ripple-bracelet-jeffrey-campbell-wedges_400.jpg,autumn
../fashiondata_tng/photos/614/6145612855-hot-pink-with-bows-call-it-spring-shoes-ivory-graphic-zara-dress_400.jpg,spring
../fashiondata_tng/photos/614/6146548725-black-catwalk-shoes-blue-springfield-jeans-black-new-yorker-jacket-black-s_400.jpg,spring
../fashiondata_tng/photos/382/3823280325-light-yellow-chiffon-winter-kate-dress_400.jpg,winter
../fashiondata_tng/photos/382/3824905187-springfield-jeans-bershka-t-shirt-h-m-necklace_400.jpg,spring
../fashiondata_tng/photos/382/3827011898-summersault-summersault-belt-ebay-franco-sarto-glasses-bench-bench-envi-t-sh_400.jpg,summer
../fashiondata_tng/photos/382/3825782218-orange-fall-floral-shopwasteland-dress-black-open-knit-thrifted-sweater_400.jpg,autumn
../fashiondata_tng/photos/382/3824506775-yellow-call-it-spring-bag-black-romwe-dress-yellow-extreme-finds-necklace_400.jpg,spring
../fashiondata_tng/photos/382/3829896068-clog-ankle-spring-boots-topshop-hat-topshop-bag-casual-chic-forever21-sung_400.jpg,spring
../fashiondata_tng/photos/326/3267997830-gray-spring-shoes-navy-faux-leather-le-chateau-jacket-teal-waffle-top-random_400.jpg,spring
../fashiondata_tng/photos/915/9151353711-hue-leggings-forever-21-blazer-call-it-spring-purse-local-store-top_400.jpg,spring
../fashiondata_tng/photos/915/9151312103-green-winter-delias-coat-brown-leopard-print-target-boots_400.jpg,winter
../fashiondata_tng/photos/915/9153306000-h-m-bag-h-m-shorts-springfield-t-shirt-blanco-sandals_400.jpg,spring
../fashiondata_tng/photos/915/9156676803-red-zara-jeans-sky-blue-springfiel-shirt-silver-mango-shirt_400.jpg,spring
../fashiondata_tng/photos/516/5163054879-brown-lace-up-oxfords-call-it-spring-shoes-navy-super-skinny-pac-sun-jeans_400.jpg,spring
../fashiondata_tng/photos/516/5160275848-black-aldo-boots-charcoal-gray-springfield-hat-black-chanel-purse_400.jpg,spring
../fashiondata_tng/photos/533/5331001435-vest-skirt-summersault-clogs_400.jpg,summer
../fashiondata_tng/photos/495/4955020034-hot-pink-summer-dress-h-m-dress-light-blue-denim-vest-h-m-vest_400.jpg,summer
../fashiondata_tng/photos/495/4956334415-ruby-red-knit-pompom-fall-code-hat-army-green-cargo-j-crew-coat_400.jpg,autumn
../fashiondata_tng/photos/495/4959635796-brick-red-plaid-asos-dress-black-lace-up-spring-boots_400.jpg,spring
../fashiondata_tng/photos/495/4956604720-thrifted-shirt-springs-shoes-jacob-jeans-lululemon-bag-joe-fresh-belt_400.jpg,spring
../fashiondata_tng/photos/495/4956799474-black-leather-random-brand-leggings-pink-spring-h-m-blazer_400.jpg,spring
../fashiondata_tng/photos/525/5252763391-spring-cape_400.jpg,spring
../fashiondata_tng/photos/819/8194752999-pink-geometric-print-shop-this-easy-top-camel-lace-up-call-it-spring-boots_400.jpg,spring
../fashiondata_tng/photos/819/8194809467-black-mary-jane-vintage-shoes-turquoise-blue-summer-vintage-dress_400.jpg,summer
../fashiondata_tng/photos/819/8199825771-camel-autumn-suede-vince-camuto-boots_400.jpg,autumn
../fashiondata_tng/photos/658/6584814242-tawny-animal-print-vessos-dress-crimson-dresses-dress-black-summer-dress_400.jpg,summer
../fashiondata_tng/photos/658/6588773461-springfield-shirt-suiteblanco-bag-levis-shorts-primark-sunglasses_400.jpg,spring
../fashiondata_tng/photos/658/6582358841-ivory-best-mountain-jeans-teal-chambray-shirt-springfield-shirt_400.jpg,spring
../fashiondata_tng/photos/658/6587483365-winter-hat-bershka-hat-tartan-zara-scarf-ripped-stradivarius-pants_400.jpg,winter
../fashiondata_tng/photos/658/6584501511-call-it-spring-boots-bebe-jacket-call-it-spring-purse-forever-21-shorts_400.jpg,spring
../fashiondata_tng/photos/658/6582943924-top-boots-jacket-lace-winter-lennon-shirt-bag-belt_400.jpg,winter
../fashiondata_tng/photos/620/6200218448-off-white-geometric-spring-bag-yellow-neon-forever-21-belt_400.jpg,spring
../fashiondata_tng/photos/620/6209405266-autumn-cashmere-sweater_400.jpg,autumn
../fashiondata_tng/photos/620/6208283280-beige-zara-dress-brown-vintage-from-etsy-accessories-gold-springfield-woman-_400.jpg,spring
../fashiondata_tng/photos/367/3672726673-red-chiffon-spoiled-bratte-blouse-iris-and-rose-spring-marionette-ring_400.jpg,spring
../fashiondata_tng/photos/576/5766607703-platforms-cardinn-boots-winter-zara-coat-circle-lenerd-scarf_400.jpg,winter
../fashiondata_tng/photos/599/5990972110-black-spring-wedges-gray-exhileration-dress_400.jpg,spring
../fashiondata_tng/photos/599/5994643640-amethyst-gold-dot-bag-navy-sabrina-suit-nude-call-it-spring-heels_400.jpg,spring
../fashiondata_tng/photos/599/5992960373-springfield-jacket-blanco-bag-clockhouse-skirt_400.jpg,spring
../fashiondata_tng/photos/893/8935659095-call-it-spring-boots-forever-21-shirt-forever-21-crop-top_400.jpg,spring
../fashiondata_tng/photos/893/8933132258-forever-21-dress-call-it-spring-purse-h-m-belt-zara-heels_400.jpg,spring
../fashiondata_tng/photos/623/6236798747-dark-gray-winter-dress-dark-gray-mens-hat-gray-scarf-black-with-gray-combo_400.jpg,winter
../fashiondata_tng/photos/623/6236962938-zara-coat-converse-sneakers-springfield-t-shirt-zara-necklace_400.jpg,spring
../fashiondata_tng/photos/623/6231089017-navy-suede-spring-boots-silver-faux-leather-suzy-shier-jacket-lime-green-gap_400.jpg,spring
../fashiondata_tng/photos/413/4136777763-white-calvin-klein-dress-pink-prada-shoes-gold-j-j-winters-accessories-blu_400.jpg,winter
../fashiondata_tng/photos/413/4131662725-forever-21-jacket-call-it-spring-purse-h-m-diy-distress-pants_400.jpg,spring
../fashiondata_tng/photos/413/4135273972-black-winter-all-saints-coat-light-blue-boyfriend-jeans_400.jpg,winter
../fashiondata_tng/photos/413/4132282157-red-from-a-friend-blazer-brown-summersault-shoes_400.jpg,summer
../fashiondata_tng/photos/193/1939634342-call-it-spring-purse-bebe-shorts-zara-heels-winners-blouse_400.jpg,spring
../fashiondata_tng/photos/193/1937516379-beige-perforated-call-it-spring-shoes-sky-blue-skinny-faith21-plus-jeans-bub_400.jpg,spring
../fashiondata_tng/photos/193/1937251226-gray-spring-shoes-navy-faux-leather-le-chateau-jacket-teal-waffle-top-random_400.jpg,spring
../fashiondata_tng/photos/193/1939747221-bowler-girl-bag-summer-crop-top-pumps-pants-fashion-ball-belt_400.jpg,summer
../fashiondata_tng/photos/193/1937368364-black-jeans-h-m-jeans-summer-hat-the-bay-hat_400.jpg,summer
../fashiondata_tng/photos/193/1939536535-floral-mng-skirt-black-call-it-spring-boots-dark-khaki-coat_400.jpg,spring
../fashiondata_tng/photos/811/8111048420-light-brown-lace-up-matalan-boots-charcoal-gray-maxi-waterfall-asda-dress_400.jpg,autumn
../fashiondata_tng/photos/811/8114661154-spring-shoes-nine-west-bag-h-m-hareem-pants-random-brand-cardigan-foreve_400.jpg,spring
../fashiondata_tng/photos/811/8112949574-floral-corset-betty-top-trousers-topshop-pants-call-it-spring-pumps_400.jpg,spring
../fashiondata_tng/photos/714/7140344289-red-gingham-heart-of-haute-dress-white-spring-heart-of-haute-sweater_400.jpg,spring
../fashiondata_tng/photos/714/7142589716-white-sweater-moda-international-dress-white-peep-toe-spring-heels_400.jpg,spring
../fashiondata_tng/photos/714/7140252430-black-suede-call-it-spring-shoes-black-from-hk-blazer_400.jpg,spring
../fashiondata_tng/photos/714/7141568645-yellow-ribbon-summer-mood-closet-dress-white-pointed-formal-zara-heels_400.jpg,summer
../fashiondata_tng/photos/714/7145133554-boyfriend-jeans-rag-bone-jeans-carrot-orange-mini-summer-sophie-hulme-bag_400.jpg,summer
../fashiondata_tng/photos/714/7146722225-kawaii-top-custom-made-pants-summersault-wedges_400.jpg,summer
../fashiondata_tng/photos/595/5951122178-tan-vintage-dress-light-purple-walmart-leggings-black-spring-socks-ivory-u_400.jpg,spring
../fashiondata_tng/photos/595/5956989123-white-peplum-shopakira-dress-nude-peep-toe-call-it-spring-heels_400.jpg,spring
../fashiondata_tng/photos/595/5952505166-h-m-dress-we-love-colors-tights-spring-wedges_400.jpg,spring
../fashiondata_tng/photos/595/5959244076-black-spring-boots-beige-h-m-coat-light-pink-asos-hat-black-h-m-shirt-_400.jpg,spring
../fashiondata_tng/photos/595/5958446481-blue-winter-coat_400.jpg,winter
../fashiondata_tng/photos/329/3299395650-brown-spring-boots-carrot-orange-jcrew-sweater-navy-gap-pants_400.jpg,spring
../fashiondata_tng/photos/329/3298838142-gray-zara-sweater-black-theory-pants-gray-zara-purse-danier-belt-spring-_400.jpg,spring
../fashiondata_tng/photos/329/3292222458-h-m-jogger-pants-call-it-spring-heels_400.jpg,spring
../fashiondata_tng/photos/329/3299078849-navy-suede-spring-boots-silver-faux-leather-suzy-shier-jacket-lime-green-gap_400.jpg,spring
../fashiondata_tng/photos/343/3435672259-blue-h-m-jeans-gray-shoes-silver-springfield-jacket_400.jpg,spring
../fashiondata_tng/photos/343/3431653248-black-ankle-bucket-call-it-spring-boots_400.jpg,spring
../fashiondata_tng/photos/343/3434810297-light-blue-gap-jeans-black-spring-wayfarer-ray-ban-sunglasses_400.jpg,spring
../fashiondata_tng/photos/954/9547067419-white-topshop-dress-gold-sm-accessories-earrings-nude-call-it-spring-heels_400.jpg,spring
../fashiondata_tng/photos/954/9541726014-black-suede-call-it-spring-shoes-black-absolute-blazer-mustard-clutch-sm-bag_400.jpg,spring
../fashiondata_tng/photos/667/6678772057-fur-winter-steve-madden-coat_400.jpg,winter
../fashiondata_tng/photos/667/6676589486-black-fall-heels-h-m-boots-black-thrifted-hat-black-h-m-shirt_400.jpg,autumn
../fashiondata_tng/photos/686/6865959971-white-shorts-sequins-clutch-winter-lennon-bag-white-t-shirt_400.jpg,winter
../fashiondata_tng/photos/686/6864314578-black-delias-dress-brown-divided-belt-black-spring-boots-black-forever-21-_400.jpg,spring
../fashiondata_tng/photos/686/6864531101-white-printed-oasap-shirt-blue-queenhorsfall-closet-skirt_400.jpg,autumn
../fashiondata_tng/photos/686/6869147745-black-wood-wards-sweater-black-lauren-conrad-leggings-black-spring-boots-b_400.jpg,spring
../fashiondata_tng/photos/686/6863320476-chartreuse-directions-la-riche-spring-green-accessories_400.jpg,spring
../fashiondata_tng/photos/787/7870725302-bebe-jeans-call-it-spring-purse-forever-21-heels-forever-21-top_400.jpg,spring
../fashiondata_tng/photos/787/7874369944-tan-vintage-dress-light-purple-walmart-leggings-black-spring-socks-ivory-u_400.jpg,spring
../fashiondata_tng/photos/787/7878291884-tan-camel-wool-fall-oasap-coat-black-spiked-oasap-socks_400.jpg,autumn
../fashiondata_tng/photos/787/7870748435-call-it-a-spring-shoes-h-m-hat-forever-21-tights-zara-bag_400.jpg,spring
../fashiondata_tng/photos/728/7288150304-sheinside-dress-springfield-sandals_400.jpg,spring
../fashiondata_tng/photos/728/7284546751-call-it-spring-boots-guess-jeans-forever-21-blouse_400.jpg,spring
../fashiondata_tng/photos/728/7286073737-black-mint-hat-pink-fall-looks-topshop-dress-black-satchel-coach-bag_400.jpg,autumn
../fashiondata_tng/photos/958/9580601932-cat-eye-call-it-spring-sunglasses_400.jpg,spring
../fashiondata_tng/photos/958/9581724208-black-spring-boots-beige-olive-and-olivia-shirt-gray-target-tights-silver-_400.jpg,spring
../fashiondata_tng/photos/958/9580329952-brown-nicholas-kirkwood-for-rodarte-spring-2011-shoes_400.jpg,spring
../fashiondata_tng/photos/958/9588208780-bag-daisy-doll-up-sunglasses-winter-white-top-reggie-09-sandals_400.jpg,winter
../fashiondata_tng/photos/958/9582923998-white-spring-lady-vintage-dress-black-seamed-agent-provocateur-stockings_400.jpg,spring
../fashiondata_tng/photos/632/6327184879-spring-boots-mac-jac-top-skirt_400.jpg,spring
../fashiondata_tng/photos/632/6321243243-suzy-shier-jacket-call-it-spring-bag-sirens-top-call-it-spring-pumps_400.jpg,spring
../fashiondata_tng/photos/775/7759288189-black-timberland-boots-beige-vintage-skirt-black-springfield-blouse_400.jpg,spring
../fashiondata_tng/photos/775/7754884160-red-spring-step-boots-red-forever-21-sweater-black-simply-vera-wang-tights_400.jpg,spring
../fashiondata_tng/photos/775/7751062560-forever-21-jacket-call-it-spring-purse-h-m-diy-distress-pants_400.jpg,spring
../fashiondata_tng/photos/775/7755589718-light-pink-winter-kate-dress-heather-gray-over-the-knee-asos-socks-black-stu_400.jpg,winter
../fashiondata_tng/photos/711/7119463625-call-it-spring-boots-call-it-spring-clutch-purse-hue-diy-bleached-pants_400.jpg,spring
../fashiondata_tng/photos/711/7110375056-hot-pink-summer-dress-teal-bracelet-white-watch_400.jpg,summer
../fashiondata_tng/photos/711/7110125890-black-lace-up-booties-spring-boots-cream-beret-vintage-hat-periwinkle-gap-sh_400.jpg,spring
../fashiondata_tng/photos/834/8345349762-j-brand-jeans-barlow-jacket-rebecca-minkoff-bag-acne-top-fallon-necklace_400.jpg,autumn
../fashiondata_tng/photos/834/8346876531-red-turtleneck-red-zara-sweater-red-midi-red-winter-asos-skirt_400.jpg,winter
../fashiondata_tng/photos/834/8345967024-zara-jeans-spring-field-bag-zara-blouse-casio-bracelet-ray-ban-glasses_400.jpg,spring
../fashiondata_tng/photos/834/8343063532-black-forever-21-bag-heather-gray-slip-on-call-it-spring-shoes_400.jpg,spring
../fashiondata_tng/photos/834/8345633891-ruby-red-spring-step-boots-navy-floral-croft-barrow-jeans_400.jpg,spring
../fashiondata_tng/photos/834/8348668974-hot-pink-shoes-call-it-spring-heels-ivory-tulle-ebay-skirt_400.jpg,spring
../fashiondata_tng/photos/653/6532587369-spring-shoes-h-m-shirt-forever-21-shirt-forever-21-bag-vintage-accessori_400.jpg,spring
../fashiondata_tng/photos/653/6535932418-navy-suede-spring-boots-silver-faux-leather-suzy-shier-jacket-light-blue-cab_400.jpg,spring
../fashiondata_tng/photos/653/6538062728-black-urban-outfitters-hat-navy-kimono-winter-kate-blazer_400.jpg,winter
../fashiondata_tng/photos/653/6536362130-black-call-it-spring-boots-black-forever-21-bag_400.jpg,spring
../fashiondata_tng/photos/653/6536083747-forever-21-jacket-forever-21-skirt-spring-shoes_400.jpg,spring
../fashiondata_tng/photos/951/9512767597-benvenutti-boots-mango-blazer-springfield-bag-castro-top-stradivarius-pa_400.jpg,spring
../fashiondata_tng/photos/951/9511642861-tommy-hilfiger-shoes-fred-perry-bag-united-colors-of-benetton-shirt-spring_400.jpg,spring
../fashiondata_tng/photos/951/9517738205-black-spring-boots-beige-zara-coat-black-zara-bag-crimson-h-m-skirt_400.jpg,spring
../fashiondata_tng/photos/951/9510758115-black-forever-21-blouse-silver-zara-skirt-black-spring-shoes-shoes-black-f_400.jpg,spring
../fashiondata_tng/photos/951/9510036513-red-fifties-summer-thrifted-vintage-dress-yellow-bling-bling-fair-trade-ring_400.jpg,summer
../fashiondata_tng/photos/951/9517012795-blue-summer-h-m-dress-brown-aviator-michael-kors-sunglasses_400.jpg,summer
../fashiondata_tng/photos/951/9518365687-tan-asos-hat-tan-h-m-fall-obsession-cardigan_400.jpg,autumn
../fashiondata_tng/photos/168/1684455395-pink-summersault-sweater-green-urban-juncture-skirt-black-random-brand-shoes_400.jpg,summer
../fashiondata_tng/photos/168/1681305959-white-winners-shirt-crimson-romwe-skirt-black-call-it-spring-wedges_400.jpg,spring
../fashiondata_tng/photos/168/1686888147-tan-summers-blazer-beige-vintage-bag-carrot-orange-trf-pants-ivory-top_400.jpg,summer
../fashiondata_tng/photos/164/1643538373-autumn-ripple-necklace-primark-romper-topshop-heels_400.jpg,autumn
../fashiondata_tng/photos/164/1648819342-bronze-farfalla-rosso-bag-red-chicwish-top-brown-oasap-bracelet_400.jpg,autumn
../fashiondata_tng/photos/164/1645667666-springfield-boots-cortefiel-dress-runwaydreamz-jacket-zara-bag_400.jpg,spring
../fashiondata_tng/photos/164/1640082775-tan-tie-dye-maxi-zara-dress-red-pompom-knit-fall-code-hat_400.jpg,autumn
../fashiondata_tng/photos/370/3701449840-black-warm-winter-skopunkten-boots-knitted-weekday-sweater-black-johanna-vik_400.jpg,winter
../fashiondata_tng/photos/370/3700961955-h-m-scarf-spring-shoes_400.jpg,spring
../fashiondata_tng/photos/370/3700197454-black-mphosis-accessories-black-summersault-shoes-black-pink-manila-skirt-_400.jpg,summer
../fashiondata_tng/photos/907/9070936862-black-callaghan-boots-gray-springfield-dress-black-mango-bag_400.jpg,spring
../fashiondata_tng/photos/907/9075207688-navy-charlotte-russe-coat-black-winter-oasap-leggings_400.jpg,winter
../fashiondata_tng/photos/907/9079798759-coat-winter-stradivarius-coat-maxicardigan-blanco-cardigan_400.jpg,winter
../fashiondata_tng/photos/907/9073054773-black-summer-versace-jeans-dress-black-leather-christian-louboutin-pumps_400.jpg,summer
../fashiondata_tng/photos/907/9070756204-camel-lace-up-call-it-spring-boots-brown-headband-and-sm-accessories-bag_400.jpg,spring
../fashiondata_tng/photos/855/8550862219-heather-gray-forever-21-dress-eggshell-forever-21-jacket-black-spring-wedges_400.jpg,spring
../fashiondata_tng/photos/855/8557604015-springfield-top-springfield-pants_400.jpg,spring
../fashiondata_tng/photos/435/4354440106-navy-agaci-dress-ruby-red-moschino-junior-belt-dark-brown-spring-wedges_400.jpg,spring
../fashiondata_tng/photos/158/1583839685-summersault-shoes-topshop-leggings-forever21-t-shirt-forever-21-ring_400.jpg,summer
../fashiondata_tng/photos/158/1588638344-navy-summer-abercrombie-and-fitch-dress-army-green-forever-21-hat_400.jpg,summer
../fashiondata_tng/photos/136/1363444226-pink-spring-h-m-blazer-black-leather-random-brand-leggings_400.jpg,spring
../fashiondata_tng/photos/307/3078102405-winners-shirt-sirens-bag-tulle-garage-skirt-call-it-spring-necklace_400.jpg,spring
../fashiondata_tng/photos/597/5977369270-gray-dr-martens-boots-army-green-human-jacket-black-springfield-shirt_400.jpg,spring
../fashiondata_tng/photos/934/9349305659-vintage-sweater-vintage-scarf-black-h-m-dress-spring-shoes-diy-bracelet-_400.jpg,spring
../fashiondata_tng/photos/934/9348814779-light-yellow-straw-thrifted-hat-burnt-orange-autumn-overlook-modcloth-dress_400.jpg,autumn
../fashiondata_tng/photos/934/9343730437-light-purple-floral-summer-dress-ivory-forever-21-scarf-ivory-knee-high-char_400.jpg,summer
../fashiondata_tng/photos/934/9342098828-white-summer-cotton-on-shorts-white-nike-sneakers-blue-victorias-secret-top_400.jpg,summer
../fashiondata_tng/photos/934/9346972728-navy-wool-spring-plaid-blazer_400.jpg,spring
../fashiondata_tng/photos/820/8204747423-red-primark-skirt-white-springfield-blouse-black-calzedonia-pants_400.jpg,spring
../fashiondata_tng/photos/820/8203575882-black-call-it-spring-boots-black-ray-ban-sunglasses_400.jpg,spring
../fashiondata_tng/photos/820/8201652550-white-tfnc-london-dress-eggshell-call-it-spring-heels_400.jpg,spring
../fashiondata_tng/photos/820/8201261600-black-creepers-call-it-spring-shoes-white-snapback-stussy-hat_400.jpg,spring
../fashiondata_tng/photos/820/8200239426-summer-musette-boots-capasca-coat-monro-shirt-box-zara-bag-vogue-glasses_400.jpg,summer
../fashiondata_tng/photos/662/6628366701-black-riding-call-it-spring-boots-black-moto-le-chateau-jacket_400.jpg,spring
../fashiondata_tng/photos/662/6623920152-the-attic-people-vintage-boots-autumn-floral-the-attic-people-vintage-dress_400.jpg,autumn
../fashiondata_tng/photos/662/6626839608-summer-dream-ring-summer-dream-bracelet_400.jpg,summer
